date,open,high,low,close,volume,adjclose
2022/11/10,4.53,4.54,4.51,4.53,31409018,4.238675
2022/11/11,4.54,4.6,4.54,4.58,90649956,4.285459
2022/11/14,4.59,4.62,4.58,4.6,89772760,4.304173
2022/11/15,4.59,4.62,4.58,4.61,64517282,4.313529
2022/11/16,4.6,4.61,4.58,4.59,38846096,4.294816
2022/11/17,4.58,4.6,4.58,4.6,35708444,4.304173
2022/11/18,4.6,4.61,4.57,4.57,53772402,4.276102
2022/11/21,4.57,4.59,4.55,4.57,46851993,4.276102
2022/11/22,4.57,4.64,4.57,4.63,102155898,4.332243
2022/11/23,4.64,4.69,4.64,4.66,118078112,4.360314
2022/11/24,4.67,4.68,4.64,4.65,57889049,4.350957
2022/11/25,4.66,4.74,4.65,4.72,145610571,4.416455
2022/11/28,4.69,4.72,4.64,4.72,108941442,4.416455
2022/11/29,4.71,4.77,4.7,4.76,132589159,4.453883
2022/11/30,4.76,4.77,4.72,4.72,114501029,4.416455
2022/12/01,4.77,4.78,4.71,4.71,108169598,4.407098
2022/12/02,4.71,4.73,4.68,4.69,82708385,4.388385
2022/12/05,4.71,4.76,4.7,4.75,107515660,4.444526
2022/12/06,4.75,4.78,4.73,4.76,71798721,4.453883
2022/12/07,4.76,4.79,4.74,4.75,97272918,4.444526
2022/12/08,4.75,4.78,4.74,4.78,74453157,4.472597
2022/12/09,4.77,4.79,4.75,4.76,79725263,4.453883
2022/12/12,4.76,4.77,4.72,4.72,69646690,4.416455
2022/12/13,4.72,4.76,4.72,4.74,55788437,4.435169
2022/12/14,4.75,4.77,4.72,4.75,61958090,4.444526
2022/12/15,4.75,4.75,4.71,4.71,51981849,4.407098
2022/12/16,4.71,4.77,4.71,4.77,85784480,4.46324
2022/12/19,4.76,4.79,4.7,4.7,87694898,4.397741
2022/12/20,4.7,4.73,4.66,4.66,79381876,4.360314
2022/12/21,4.68,4.7,4.66,4.66,50045360,4.360314
2022/12/22,4.69,4.72,4.66,4.69,54147106,4.388385
2022/12/23,4.68,4.71,4.67,4.68,45875350,4.379027
2022/12/26,4.68,4.69,4.64,4.65,62213727,4.350957
2022/12/27,4.66,4.73,4.66,4.71,57010955,4.407098
2022/12/28,4.71,4.75,4.7,4.75,56385400,4.444526
2022/12/29,4.74,4.76,4.7,4.71,76381988,4.407098
2022/12/30,4.73,4.76,4.72,4.74,79220024,4.435169
2023/01/03,4.74,4.76,4.71,4.74,87968007,4.435169
2023/01/04,4.75,4.81,4.73,4.8,116391937,4.491311
2023/01/05,4.82,4.83,4.8,4.81,79536096,4.500668
2023/01/06,4.81,4.83,4.79,4.81,57674895,4.500668
2023/01/09,4.82,4.83,4.81,4.81,47331036,4.500668
2023/01/10,4.81,4.82,4.78,4.79,50574297,4.481954
2023/01/11,4.79,4.84,4.78,4.83,70426733,4.519381
2023/01/12,4.84,4.84,4.8,4.83,58754933,4.519381
2023/01/13,4.83,4.87,4.82,4.87,67012171,4.556808
2023/01/16,4.87,4.88,4.83,4.84,103773586,4.528738
2023/01/17,4.84,4.87,4.83,4.86,69812882,4.547452
2023/01/18,4.86,4.88,4.85,4.87,55544361,4.556808
2023/01/19,4.87,4.88,4.85,4.88,41857235,4.566166
2023/01/20,4.88,4.89,4.86,4.87,46845773,4.556808
2023/01/30,4.9,4.92,4.87,4.88,90078641,4.566166
2023/01/31,4.89,4.91,4.85,4.85,79753233,4.538095
2023/02/01,4.86,4.87,4.85,4.86,59558606,4.547452
2023/02/02,4.87,4.88,4.84,4.85,86389923,4.538095
2023/02/03,4.84,4.85,4.82,4.84,73558532,4.528738
2023/02/06,4.83,4.84,4.81,4.84,72768864,4.528738
2023/02/07,4.84,4.85,4.83,4.85,56592532,4.538095
2023/02/08,4.85,4.87,4.84,4.87,55433937,4.556808
2023/02/09,4.87,4.89,4.86,4.88,56919265,4.566166
2023/02/10,4.88,4.9,4.86,4.9,55087262,4.584879
2023/02/13,4.89,4.9,4.85,4.88,81385238,4.566166
2023/02/14,4.88,4.89,4.86,4.87,37485156,4.556808
2023/02/15,4.87,4.88,4.86,4.86,30744214,4.547452
2023/02/16,4.86,4.89,4.85,4.85,61600405,4.538095
2023/02/17,4.86,4.88,4.85,4.85,64303277,4.538095
2023/02/20,4.87,4.92,4.85,4.92,108209122,4.603593
2023/02/21,4.91,4.92,4.88,4.9,58170680,4.584879
2023/02/22,4.9,4.91,4.88,4.88,56473273,4.566166
2023/02/23,4.88,4.9,4.87,4.88,47836155,4.566166
2023/02/24,4.89,4.89,4.87,4.88,45065429,4.566166
2023/02/27,4.88,4.89,4.86,4.86,55652213,4.547452
2023/02/28,4.87,4.9,4.86,4.9,61767784,4.584879
2023/03/01,4.9,4.92,4.89,4.92,82585942,4.603593
2023/03/02,4.92,4.97,4.91,4.95,77782469,4.631664
2023/03/03,4.96,5.01,4.94,5,102830786,4.678449
2023/03/06,5.01,5.03,4.99,5.01,113426497,4.687806
2023/03/07,5.01,5.15,5,5.06,192829873,4.73459
2023/03/08,5.04,5.1,5.02,5.09,97715074,4.762661
2023/03/09,5.08,5.12,5.06,5.06,87838316,4.73459
2023/03/10,5.05,5.08,4.99,4.99,114741861,4.669091
2023/03/13,4.97,5.05,4.97,5.05,84636271,4.725233
2023/03/14,5.03,5.07,5.02,5.06,73809800,4.73459
2023/03/15,5.08,5.11,5.07,5.1,67059545,4.772017
2023/03/16,5.08,5.15,5.08,5.1,104952233,4.772017
2023/03/17,5.12,5.17,5.1,5.13,115249829,4.800088
2023/03/20,5.14,5.23,5.14,5.18,169568620,4.846872
2023/03/21,5.18,5.21,5.09,5.1,105672053,4.772017
2023/03/22,5.12,5.16,5.11,5.15,80909533,4.818802
2023/03/23,5.14,5.18,5.12,5.17,58486775,4.837516
2023/03/24,5.16,5.17,5.1,5.11,81958309,4.781374
2023/03/27,5.11,5.13,5.07,5.09,87153479,4.762661
2023/03/28,5.08,5.12,5.07,5.11,56791782,4.781374
2023/03/29,5.13,5.14,5.1,5.11,61300089,4.781374
2023/03/30,5.11,5.19,5.1,5.13,86904491,4.800088
2023/03/31,5.16,5.16,5.1,5.11,93602543,4.781374
2023/04/03,5.11,5.13,5.09,5.1,70144787,4.772017
2023/04/04,5.11,5.17,5.1,5.17,97696629,4.837516
2023/04/06,5.17,5.2,5.16,5.2,64615380,4.865586
2023/04/07,5.19,5.2,5.16,5.18,46860083,4.846872
2023/04/10,5.18,5.2,5.16,5.18,53070506,4.846872
2023/04/11,5.2,5.21,5.18,5.2,68398488,4.865586
2023/04/12,5.21,5.28,5.2,5.26,103585497,4.921728
2023/04/13,5.26,5.32,5.24,5.3,112942244,4.959156
2023/04/14,5.31,5.32,5.26,5.3,73649211,4.959156
2023/04/17,5.29,5.47,5.28,5.47,183988406,5.118222
2023/04/18,5.46,5.55,5.45,5.51,135703952,5.155651
2023/04/19,5.5,5.56,5.47,5.53,109474876,5.174364
2023/04/20,5.53,5.56,5.48,5.52,91921502,5.165007
2023/04/21,5.52,5.59,5.49,5.49,125449810,5.136936
2023/04/24,5.49,5.56,5.48,5.51,108901775,5.155651
2023/04/25,5.52,5.63,5.51,5.63,193573599,5.267933
2023/04/26,5.61,5.62,5.45,5.55,201596977,5.193078
2023/04/27,5.51,5.6,5.47,5.57,136986924,5.211792
2023/04/28,5.57,5.64,5.56,5.57,129720666,5.211792
2023/05/04,5.59,5.96,5.58,5.92,373530645,5.539283
2023/05/05,5.89,6.07,5.89,6.03,317845073,5.642209
2023/05/08,6.03,6.49,6.01,6.32,449673891,5.913559
2023/05/09,6.37,6.45,6.18,6.21,364207265,5.810633
2023/05/10,6.18,6.26,5.9,5.93,264464164,5.54864
2023/05/11,5.96,6.05,5.86,5.91,145264427,5.529926
2023/05/12,5.89,5.92,5.8,5.83,126930709,5.455071
2023/05/15,5.83,5.91,5.7,5.9,196889787,5.520569
2023/05/16,5.9,6.03,5.88,5.89,135572929,5.511212
2023/05/17,5.88,5.94,5.81,5.84,94717587,5.464428
2023/05/18,5.86,6.02,5.85,5.93,172481568,5.54864
2023/05/19,5.93,5.94,5.81,5.82,126735043,5.445714
2023/05/22,5.8,5.87,5.79,5.82,87929903,5.445714
2023/05/23,5.82,5.86,5.73,5.74,141453691,5.370859
2023/05/24,5.74,5.74,5.6,5.6,191246876,5.239862
2023/05/25,5.57,5.66,5.52,5.65,134997508,5.286647
2023/05/26,5.63,5.83,5.62,5.81,107969195,5.436357
2023/05/29,5.81,5.97,5.8,5.96,142386095,5.576711
2023/05/30,5.95,5.96,5.84,5.88,103069534,5.501855
2023/05/31,5.86,5.89,5.83,5.85,82306647,5.473784
2023/06/01,5.83,5.87,5.78,5.82,94983239,5.445714
2023/06/02,5.81,5.85,5.75,5.81,104299680,5.436357
2023/06/05,5.8,5.9,5.77,5.87,72356715,5.492498
2023/06/06,5.87,5.98,5.85,5.91,117184522,5.529926
2023/06/07,5.9,5.99,5.88,5.95,82034240,5.567353
2023/06/08,5.95,6.08,5.92,6.07,125720885,5.679636
2023/06/09,6.07,6.11,6.05,6.05,87555352,5.660923
2023/06/12,6.04,6.06,5.86,5.89,142779793,5.511212
2023/06/13,5.9,5.94,5.88,5.93,64989702,5.54864
2023/06/14,5.93,5.96,5.8,5.81,133965261,5.436357
2023/06/15,5.82,5.89,5.79,5.86,101860175,5.483142
2023/06/16,5.86,5.87,5.81,5.82,82841168,5.445714
2023/06/19,5.81,5.82,5.71,5.72,107999191,5.352145
2023/06/20,5.74,5.75,5.7,5.71,53672373,5.342788
2023/06/21,5.7,5.87,5.65,5.74,124216223,5.370859
2023/06/26,5.74,5.75,5.63,5.65,102256780,5.286647
2023/06/27,5.66,5.76,5.62,5.76,87390023,5.389573
2023/06/28,5.76,5.81,5.72,5.75,81834464,5.380216
2023/06/29,5.77,5.78,5.72,5.73,54487824,5.361502
2023/06/30,5.74,5.83,5.72,5.8,77857333,5.427001
2023/07/03,5.84,5.9,5.81,5.89,86702289,5.511212
2023/07/04,5.87,5.88,5.78,5.81,69803499,5.436357
2023/07/05,5.81,5.84,5.77,5.79,59110773,5.417643
2023/07/06,5.78,5.83,5.74,5.75,102257831,5.380216
2023/07/07,5.74,5.78,5.72,5.75,64751135,5.380216
2023/07/10,5.77,5.8,5.74,5.78,79950921,5.408287
2023/07/11,5.8,5.83,5.76,5.8,113566266,5.427001
2023/07/12,5.45,5.49,5.42,5.43,144456777,5.43
2023/07/13,5.44,5.52,5.44,5.51,123005640,5.51
2023/07/14,5.51,5.62,5.48,5.58,122893827,5.58
2023/07/17,5.57,5.57,5.47,5.52,88439374,5.52
2023/07/18,5.53,5.54,5.5,5.5,60879202,5.5
2023/07/19,5.49,5.54,5.47,5.52,53228761,5.52
2023/07/20,5.53,5.59,5.52,5.56,68533503,5.56
2023/07/21,5.54,5.58,5.53,5.55,41856855,5.55
